QB X,QB Y,QB_R X,QB_R Y
0.9130000000000006,0.0007915974067260043,0.9130000000000006,0.1999541613781714
0.9240000000000006,0.0006238735201199407,0.9240000000000006,0.198569515799291
0.9350000000000006,0.0004894047401636714,0.9350000000000006,0.1972709179263751
0.9460000000000006,0.0003823072952056143,0.9460000000000006,0.1960491848820766
0.9570000000000006,0.0002975098328802945,0.9570000000000006,0.1948964055965954
0.9680000000000006,0.0002307238876557423,0.9680000000000006,0.1938057771406638
0.9790000000000006,0.0001783790296757228,0.9790000000000006,0.1927714477951621
0.9900000000000007,0.0001375394963297217,0.9900000000000007,0.1917883737891968
1.001000000000001,0.0001058152500506832,1.001000000000001,0.1908521930834131
1.012,8.127605832173291e-05,1.012,0.1899591169018847
1.023,6.237339774284436e-05,1.023,0.1891058380375607
1.034,4.787219763820396e-05,1.034,0.1882894541130652
