:pwr X,:pwr Y
0,1.158874003590636
2e-09,1.158874003593252
2.0625e-09,1.158836214552298
2.160414943315083e-09,1.158858267684579
2.171790696510866e-09,1.158876070229235
2.194542202902433e-09,1.15893639628065
2.205389904752907e-09,1.158932241278229
2.207539622779991e-09,1.158904762194205
2.211839058834161e-09,1.158724950269777
2.215073236686036e-09,1.158344915305135
2.217152550256832e-09,1.157894579036576
2.219377225497723e-09,1.157160847573749
2.221091181981656e-09,1.156309163132391
2.222951428076014e-09,1.154944878664005
2.224716365153827e-09,1.153265363511704
2.226469452633669e-09,1.151622485057202
2.228699419716545e-09,1.150003038084294
2.230881284512519e-09,1.148958923040437
2.233198962261597e-09,1.148311974873405
2.235670575226364e-09,1.1479617903404
2.23884057352359e-09,1.14777416453838
2.242124537107793e-09,1.147698932212363
2.245085075254005e-09,1.147665036083181
2.248189736745703e-09,1.147633329498324
2.251038600555212e-09,1.147593090416815
2.255525103445474e-09,1.147489007435706
2.260523935285487e-09,1.1472964273796
2.266145446148277e-09,1.146934123675644
2.271147574991716e-09,1.146325152380189
2.274283511349068e-09,1.145656568987746
2.276984221091971e-09,1.144586291988497
2.279878029141679e-09,1.142148408116167
2.282466455161349e-09,1.138031030654938
2.284481873879599e-09,1.134629381977054
2.286118270134003e-09,1.131708954306001
2.28801340978953e-09,1.128654162451334
2.289442270920773e-09,1.126721634192759
2.291463250104856e-09,1.123818385802283
2.293414189174898e-09,1.119713317685793
2.294878100237298e-09,1.116004675446753
2.296386501676158e-09,1.113057290203632
2.29792048857589e-09,1.111242478646415
2.299969569735728e-09,1.110003250255101
2.301917145297601e-09,1.109423768647969
2.304251612187563e-09,1.109036622797952
2.307157822696824e-09,1.108731680851713
2.310211205466936e-09,1.108495114944346
2.313789914654592e-09,1.108268632583334
2.318207404835448e-09,1.107982730201127
2.324276873048352e-09,1.106953533740177
2.330832644682983e-09,1.100658255812247
2.336024955630804e-09,1.083474421792604
2.340849918735226e-09,1.051123559499419
2.344741087288504e-09,1.02815561461287
2.347807075402392e-09,1.018772545000178
2.351089680740148e-09,1.014119189817188
2.354765591709366e-09,1.012000095168712
2.358607483118027e-09,1.011226934932052
2.363371589663744e-09,1.010986943026503
2.36896578416006e-09,1.011000344357119
2.375258246180364e-09,1.011100897739813
2.382789598925638e-09,1.011245086488103
2.392491489873282e-09,1.011441404842667
2.406139877660985e-09,1.011727400836957
2.427217408465163e-09,1.01218214131113
2.458541811054607e-09,1.012870079365647
2.494300048789106e-09,1.013643708100397
2.521535019629558e-09,1.014182667800902
2.552888558448216e-09,1.014619701124113
2.575860502993128e-09,1.014744289060626
2.589631860384152e-09,1.014730456210619
2.60134892633851e-09,1.014539977600177
2.614879866758232e-09,1.014631388186258
2.626140747311371e-09,1.016657247819042
2.631090474905786e-09,1.018005701916744
2.634837628858464e-09,1.018993592918668
2.639092973692839e-09,1.020298640102709
2.642782305345444e-09,1.022492504366542
2.645368889265489e-09,1.024201367997293
2.64718819029535e-09,1.024775368497125
2.648428051816013e-09,1.02449393202438
2.649730414092205e-09,1.023502834992109
2.650735280613726e-09,1.022295133323776
2.651638837590279e-09,1.020917449848296
2.652697824640837e-09,1.019018265280334
2.653491021166661e-09,1.017715241544227
2.654246014398187e-09,1.016813794232946
2.655224208318693e-09,1.016007282742748
2.656112337867677e-09,1.015450471476557
2.657133718127743e-09,1.014902018554424
2.658308729721402e-09,1.014346711138546
2.659382521991472e-09,1.013929503967774
2.660486678378321e-09,1.013579957673884
2.661622460934889e-09,1.013243263397733
2.662833186844183e-09,1.012851717425896
2.664070493185374e-09,1.012400337510647
2.665151337403852e-09,1.01202477066585
2.666071228151206e-09,1.011767032946306
2.667126521974521e-09,1.011536911183471
2.668190102114621e-09,1.011358701253836
2.669401127132392e-09,1.011203705048707
2.670900207007874e-09,1.011060300668651
2.67290659901697e-09,1.010923157480838
2.675282758653632e-09,1.01080648866879
2.677918829056444e-09,1.010692303893103
2.680985602315455e-09,1.010569284339814
2.683978319960809e-09,1.010466814588106
2.687055307005418e-09,1.010380799966765
2.690388794276903e-09,1.010304693623044
2.694967584363149e-09,1.010218382179489
2.699986072066305e-09,1.010137157748942
2.705638643133153e-09,1.010053913401899
2.711902023317166e-09,1.009966857703905
2.71924729544357e-09,1.009868821700294
2.728102175271821e-09,1.009754875083062
2.739267668138298e-09,1.009617096110716
2.753380590889396e-09,1.009452658428615
2.771871608234967e-09,1.009255588721123
2.796703267840408e-09,1.009028719310476
2.830697702122897e-09,1.008795604322024
2.877945800171235e-09,1.008601740107682
2.943596609154264e-09,1.008119223877848
3e-09,1.002291113874046
3.013981263980403e-09,0.9962195080002713
3.041943791941209e-09,0.9693339191747863
3.068132968136449e-09,0.9018510259439644
3.096874978253309e-09,0.7374573685497529
3.130149153048597e-09,0.3836057801019093
3.155006277505578e-09,0.1691978721966569
3.176356032563583e-09,0.07811300699400928
3.204076613056029e-09,0.02827498664340482
3.230686568868733e-09,0.01076019723566652
3.259824038629044e-09,0.003993695526183377
3.295224004645452e-09,0.001586405790354995
3.337041387969323e-09,0.0009523223864199087
3.386191015186401e-09,0.000819634828365504
3.447173614308806e-09,0.0007937850483886605
3.528661283476601e-09,0.0007885419516618803
3.647929220393872e-09,0.0007871820121927392
3.844673211461836e-09,0.00078596737375292
4.238161193597764e-09,0.0007842662476180191
4.768422765791095e-09,0.0007830364184412602
5.495182794986446e-09,0.0007822466079942127
6.471241199993623e-09,0.0007817713205846768
7.866019778858319e-09,0.0007814029827256972
9.852087431127497e-09,0.000780986169517717
1.26632475860647e-08,0.0007804341786899872
1.664666478552889e-08,0.000779699435967955
2.21314722515925e-08,0.0007787368628175844
2.867122286990857e-08,0.0007776475857146219
3.656540865938986e-08,0.0007764017385941535
4.608970504267108e-08,0.0007749918674154286
5.788703823222988e-08,0.0007733658854820819
7.449698526302514e-08,0.0007712698956535032
9.620216665796264e-08,0.0007687932044631993
1.138269049603382e-07,0.0007669641483083602
1.292272486879211e-07,0.0007654812810119316
1.503876001572368e-07,0.0007635959749830257
1.846577205562876e-07,0.0007608587331752329
2.263067004871135e-07,0.0007579631416074354
2.416332895281551e-07,0.000756996505766195
2.722864676102382e-07,0.0007552013018515165
3.049234983121009e-07,0.0007534677218781547
3.701975597158262e-07,0.0007504549229927662
4.360987798579131e-07,0.0007479086178073261
5.02e-07,0.0007457518440155575
5.020625000000001e-07,0.0007672728765324521
5.021629569491012e-07,0.001002185199370982
5.022364535851701e-07,0.001582566341921486
5.022530392698583e-07,0.001766564180247974
5.022862106392347e-07,0.002175754433219751
5.023162309500355e-07,0.00257652572257141
5.023551101766135e-07,0.003108588019512274
5.023920039922653e-07,0.003582171827973004
5.024168031269381e-07,0.003820911747111768
5.024455066024664e-07,0.003901568871719325
5.024683570438707e-07,0.003806932546604354
5.024875058421491e-07,0.003645093480825366
5.025098447452875e-07,0.003379325618855352
5.02528741176695e-07,0.003096755144069411
5.025420459572109e-07,0.002906829915655836
5.025547315961481e-07,0.002747317604206308
5.025665755684872e-07,0.002604291924488285
5.02579002758435e-07,0.002456114010473382
5.025944518902309e-07,0.002274581751171446
5.026200424486124e-07,0.00198360428998327
5.026572978601026e-07,0.001595530221358386
5.027202630574465e-07,0.001098818505140998
5.028029463289612e-07,0.0008110946578130637
5.029078971701795e-07,0.0007476569170693383
5.03e-07,0.0007440897617550032
5.030283992394113e-07,0.0007437176684412568
5.030697112908107e-07,0.0007436128032860625
5.031066995370977e-07,0.0007436487019450396
5.031806760296718e-07,0.0007436096871700739
5.032901625412742e-07,0.0007436122349690905
5.03483554387232e-07,0.0007435632150773139
5.038703380791476e-07,0.0007435189605686399
5.046262877812371e-07,0.0007433915536916767
5.06138187185416e-07,0.0007432073473632089
5.091619859937738e-07,0.000742864689200923
5.152095836104894e-07,0.0007424122973306862
5.265487405038489e-07,0.0007418475621676824
5.390759832736424e-07,0.0007414524339603002
5.55034761883646e-07,0.0007409912779443523
5.781935344753699e-07,0.0007404039376710784
6.244151854259212e-07,0.0007392773580297736
7.168584873270239e-07,0.0007373728410206699
8.411896941947826e-07,0.0007352918879444117
9.205948470973913e-07,0.0007342346648138134
1e-06,0.0007332954547725253
1.00025e-06,0.0007379008439309748
1.00031328390801e-06,0.0007464252637051831
1.000439851724032e-06,0.0007791744518642434
1.000465740218517e-06,0.0007873005582837669
1.000517517207488e-06,0.000806507188255301
1.000527451529338e-06,0.0008118590063737139
1.000547320173037e-06,0.0008295810950493459
1.00056554001724e-06,0.0008534065050919694
1.000573151417666e-06,0.00086335626403233
1.000581759023963e-06,0.000888368875548385
1.000588459134982e-06,0.0009160608364569261
1.000594388966029e-06,0.0009303991132728106
1.000597846724709e-06,0.0009342750232071431
1.000601403857685e-06,0.0009392936312147372
1.000604922259856e-06,0.00094588131397827
1.000608232211129e-06,0.0009515769207800375
1.00061189477731e-06,0.0009532648244819534
1.00061505675644e-06,0.0009744371335435024
1.0006186297486e-06,0.00101534499727454
1.000621423847737e-06,0.001024270172059204
1.00062369230084e-06,0.001005357926540089
1.000625763391637e-06,0.0009739645367739624
1.000627878223929e-06,0.0009349468746982496
1.000629757138271e-06,0.000901758485235418
1.000631502441847e-06,0.0008833348309096231
1.000633363750209e-06,0.0008760558574230639
1.000635324488889e-06,0.0008769425944685995
1.000637499720435e-06,0.0008846964762925965
1.000639760127407e-06,0.0008990990204497621
1.000642389993521e-06,0.0009230554057243841
1.00064554303671e-06,0.0009595475642931541
1.000649566339773e-06,0.001012739835609821
1.000654939041524e-06,0.001080931908103439
1.000659068947536e-06,0.001114862570323074
1.000662843910697e-06,0.001145396682298771
1.000665555252039e-06,0.001146135488958756
1.000667814381206e-06,0.00111759551415813
1.000670246022123e-06,0.001044493028141234
1.000671979187746e-06,0.0009893095912507303
1.000673290001402e-06,0.0009573440620812848
1.000674663587555e-06,0.0009335481130941514
1.000675990359385e-06,0.0009154089676643192
1.000677492070204e-06,0.0008966957175677901
1.000679330778121e-06,0.0008782289936900636
1.000680652033971e-06,0.0008684556609285238
1.000682209727225e-06,0.0008605356559811947
1.00068427851578e-06,0.0008544526962515199
1.00068685216114e-06,0.0008505755726200651
1.000689142497362e-06,0.0008484957155619856
1.000691497830048e-06,0.0008468504265961089
1.000693901129031e-06,0.0008453415017712031
1.000697175760304e-06,0.0008433939111817127
1.000701012993591e-06,0.0008411875471729607
1.000705914673416e-06,0.0008384741011700262
1.000712278777239e-06,0.0008351133250007099
1.000721559655388e-06,0.0008304674066516379
1.000736544109382e-06,0.0008234624140776336
1.000760339595351e-06,0.0008136937270211421
1.000791780620008e-06,0.0008053894743105813
1.000834264493616e-06,0.0008108687734728799
1.000881525687173e-06,0.0008389063305166558
1.000898027134909e-06,0.0008510166299178011
1.000931030030382e-06,0.0008762603527944294
1.000960856467579e-06,0.0008987214878838668
1.00098042823379e-06,0.0009128250862640448
1.001e-06,0.0009279959142904799
1.001004219496088e-06,0.0009318493035334731
1.001012658488264e-06,0.000939922444897975
1.001022328975386e-06,0.0009492838034840463
1.001029501401233e-06,0.0009555068285541019
