:pwr X,:pwr Y
0,1.345663102778143
2e-09,1.345663102780061
2.0625e-09,1.345631692348629
2.160414943110975e-09,1.345745933295562
2.163328134483573e-09,1.345756107062856
2.169154517228769e-09,1.345778647271789
2.172067708601366e-09,1.345791101404508
2.177894091346562e-09,1.345818650491001
2.181447519901058e-09,1.345837330766537
2.18855437701005e-09,1.345878723253476
2.193227660799567e-09,1.345904545100207
2.196981337862304e-09,1.345912727986597
2.201685817448597e-09,1.345847345069207
2.205080300227425e-09,1.345634655058008
2.208225244069168e-09,1.345106975883253
2.211051669955043e-09,1.344147731527626
2.213049111612675e-09,1.343043261459046
2.215058220600471e-09,1.341452492093
2.216843106890882e-09,1.339780310580385
2.219360758874806e-09,1.337731235193058
2.221688120602323e-09,1.336452671503683
2.224186342902712e-09,1.33546504313251
2.227319811210498e-09,1.334382942790806
2.230001482398992e-09,1.333559503700449
2.232777294051104e-09,1.332868423898101
2.235349331785241e-09,1.332157868512099
2.238242792087216e-09,1.330358843326546
2.240658651845021e-09,1.327035940021112
2.242168973965859e-09,1.324287877514241
2.243752019688794e-09,1.321253623921565
2.245537806141231e-09,1.317496452707176
2.247048783033647e-09,1.314129420831569
2.24852256731386e-09,1.310623773750017
2.250310923764089e-09,1.305690467305169
2.251828513213453e-09,1.301447797253627
2.253297507730642e-09,1.298306649827831
2.254816699034938e-09,1.296342949898589
2.25664119249198e-09,1.295178557301466
2.25864611622655e-09,1.294614012713675
2.26093402374186e-09,1.294310863767309
2.26362591842147e-09,1.294079274611914
2.266395080538672e-09,1.29383179922823
2.269564460303541e-09,1.293449450297636
2.273414878772283e-09,1.292795565685632
2.276697470453e-09,1.29214888014139
2.28019784718964e-09,1.291441602422284
2.283301425136896e-09,1.290818526306635
2.287364620779371e-09,1.290017141224624
2.29310797248368e-09,1.288929052355838
2.299105610405e-09,1.287855933000969
2.305745973313661e-09,1.286412271288466
2.313026961920484e-09,1.280323402876514
2.318248358468796e-09,1.263902885389363
2.323407568977563e-09,1.230638035510547
2.327098144337747e-09,1.204069276456836
2.330264069181801e-09,1.18783966837261
2.33308328952503e-09,1.179845282940293
2.336529039561838e-09,1.175308869605908
2.340286748333461e-09,1.173401468111335
2.344388729737613e-09,1.172712064336592
2.349349227638977e-09,1.172505621538545
2.354533122389169e-09,1.172489626561605
2.360553729826645e-09,1.172529734387919
2.367881654301263e-09,1.172600353168064
2.377731464437052e-09,1.172708296341118
2.391788700284596e-09,1.172873593613775
2.414174667256596e-09,1.173146388674189
2.442465857718087e-09,1.173488563389897
2.475117700301045e-09,1.173849807785984
2.510993422664897e-09,1.174098766707885
2.536274701850553e-09,1.174119433245196
2.566619629221274e-09,1.173995293181578
2.584685534626145e-09,1.173853950627433
2.598690014334281e-09,1.173696557666742
2.61355903066957e-09,1.173481568191285
2.62754121479266e-09,1.173267839847059
2.64209950372936e-09,1.173053902964832
2.656057777782542e-09,1.172852022615405
