:pwr X,:pwr Y
0,0.9718858172189652
2e-09,0.9718858172211556
2.0625e-09,0.9718453687466951
2.160414943314365e-09,0.9718746458504315
2.2442268460498e-09,0.9719839686944539
2.248632035017497e-09,0.971990305654139
2.257442412952891e-09,0.9719953267559847
2.261847601920589e-09,0.9719923745607673
2.270657979855983e-09,0.9719591902344452
2.275572150405654e-09,0.9719040100858171
2.279236036707826e-09,0.9718117378794848
2.283808250965067e-09,0.9715103121016616
2.28709797031417e-09,0.9709862667553275
2.289164168201733e-09,0.9704084927117156
2.291380477606684e-09,0.9694816925605849
2.293124479488671e-09,0.9684514496619431
2.295034513211922e-09,0.9670738348425452
2.296818939361678e-09,0.9658184534243466
2.298594453030865e-09,0.9647950452299051
2.300752528921819e-09,0.9638576004904585
2.303704875803864e-09,0.9628963110506515
2.306453205183581e-09,0.9621932386096564
2.308976887395521e-09,0.9616966151160934
2.311523154574389e-09,0.961314858893236
2.314370961907256e-09,0.9609741371733349
2.317687458783628e-09,0.9606191020735694
2.320709645784249e-09,0.9602935670342133
2.324123134374863e-09,0.9598090854039938
2.327040493998096e-09,0.9589952734071395
2.330067313197515e-09,0.9570214361737148
2.332778898642977e-09,0.9531122295079341
2.334928116929424e-09,0.9489801673826078
2.336645373874112e-09,0.944777106619458
2.338395711548295e-09,0.9406318394624883
2.339884869065182e-09,0.9375898419571737
2.341885571224387e-09,0.9343606521056977
2.343333081837683e-09,0.9328572878801304
2.345314010171178e-09,0.9317027043391407
2.347305060168621e-09,0.9311346787309001
2.349452272392335e-09,0.9308307260558268
2.3520338346618e-09,0.9306292015511991
2.355037062059702e-09,0.9304673932224069
2.358294968293079e-09,0.9303385209241704
2.362088688954714e-09,0.9302424110255508
2.365668688716621e-09,0.9301974232629096
2.370489454481722e-09,0.9301856851956958
2.37666878020241e-09,0.9302048356476835
2.38356860226539e-09,0.9301072749613148
2.391232851018908e-09,0.9285223881394222
2.397594744736383e-09,0.9220849982099523
2.402821967388243e-09,0.9067561385042908
2.405853380565381e-09,0.8948806203190828
2.409118928075683e-09,0.8822325922321678
2.412516414176601e-09,0.8688047669296636
2.415378580731673e-09,0.8604204735854439
2.418343951705664e-09,0.8552390724232882
2.422200014381319e-09,0.8518327287963393
2.425889458697959e-09,0.8504175782389484
2.430150197906913e-09,0.8498113418817396
2.435512869473134e-09,0.8496547470399279
2.441450604908449e-09,0.8497164050045942
2.44815051302451e-09,0.849848936545634
2.456047584427899e-09,0.8500183846098213
2.466315529702696e-09,0.8502384979488901
2.480608954388023e-09,0.8505343524585735
2.502494073665958e-09,0.8509306115256509
2.523045734159374e-09,0.8511863010261191
2.546497865255415e-09,0.8512710157061386
2.572626154342078e-09,0.8508827912465874
2.584769031947435e-09,0.8507812681501427
2.597802802536267e-09,0.8529947479805772
2.602569877265718e-09,0.8543683794670619
2.606252468363141e-09,0.855280307723931
2.610280940931163e-09,0.8560186205425848
2.612842201453244e-09,0.8569541572962732
2.61473258495113e-09,0.8580811238979865
2.616799702872094e-09,0.8594560758868327
2.618389463740398e-09,0.8602858173678983
2.620320190851398e-09,0.8603961991282268
2.621712579161748e-09,0.8596501481236315
2.622888436089682e-09,0.8585217335047443
2.623855531169212e-09,0.8573063378341856
2.625022253136225e-09,0.8555572422285441
2.625863741443706e-09,0.8543561627564569
2.62664949564113e-09,0.8535474924995649
2.627631930194799e-09,0.8528792085656655
2.628540573203025e-09,0.8524334455491864
2.629606940583741e-09,0.8520011562211023
2.630812630805963e-09,0.8515656268451672
2.631971848781753e-09,0.8512159323677673
2.633121281502878e-09,0.8509657755614575
2.634254474794776e-09,0.8507738141368244
2.635516517205623e-09,0.8505547101423779
2.63679392541734e-09,0.8502806467471635
2.638165985397879e-09,0.8499660594247859
2.639133224378255e-09,0.8497961631116014
2.640199300645752e-09,0.849674168867588
2.641482513497629e-09,0.8495988969871264
2.642654072890404e-09,0.8495821545814237
2.644133194072273e-09,0.8496118320138251
2.646040414884582e-09,0.8497073453176989
2.64854814488263e-09,0.8498983129633376
2.651231740253158e-09,0.8501428465915246
2.654324054224641e-09,0.8504432402471677
2.657649552474593e-09,0.8507796643024548
2.660781033740278e-09,0.8510980937574596
2.664221213092638e-09,0.8514228168924267
2.668887854331214e-09,0.8517746496305648
2.674009752394625e-09,0.8520161749095773
2.679463070841332e-09,0.8521099017367052
2.685141832731011e-09,0.8521762036707736
2.688818305520278e-09,0.8522901145255162
2.692609378086113e-09,0.852497464515425
2.696119608895228e-09,0.8526664920015128
2.699458775450416e-09,0.8527009890380872
2.702921536015714e-09,0.8524662007302618
2.704849619594594e-09,0.8521476583875264
2.706351470629058e-09,0.8518766256910283
2.707863898374427e-09,0.8515926131934203
2.70945199271566e-09,0.8512780463145556
2.710999772266832e-09,0.8509664747965803
2.712815446826162e-09,0.8505971971188757
2.715453640760695e-09,0.8500538808511114
2.718458308377828e-09,0.8494603276058056
2.721820588147546e-09,0.8488643823185633
2.72530823272557e-09,0.8482737860201167
2.728600794442297e-09,0.8477749579550335
2.73203026924902e-09,0.8473520175941174
2.735344338372535e-09,0.8470348813841558
2.740397712283783e-09,0.846686155012788
2.745666250890672e-09,0.8464425674939592
2.75158849195983e-09,0.8462594000973095
2.75797572721532e-09,0.8461256076856102
2.76552006438512e-09,0.8460160560373315
2.774559325619809e-09,0.845923472068051
2.786004933498317e-09,0.8458401208272145
2.80043714988845e-09,0.8457662724782493
2.819353011664419e-09,0.8457006733253649
2.844702192163357e-09,0.8456431570133981
2.874452094122593e-09,0.8455888776412855
2.907956794268695e-09,0.8454798405305887
2.947270569620955e-09,0.8449704000535337
2.973635284810478e-09,0.8437877825811284
3e-09,0.8403670908574296
3.013138848934494e-09,0.836106967600119
3.032068027823523e-09,0.8257803337069382
3.050256594058264e-09,0.8063432566703465
3.078809274959073e-09,0.7406916997500873
3.110440401423906e-09,0.5753323247991727
3.128388880027754e-09,0.413381933625978
